OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
4688,627.338,3181.92,3.3404,25.69,5.21,1.975,5.239,2.102,4.494,0.621,-17.097,0.007365,0.05039,129,0.69984
4689,899.578,3181.538,6.7377,24.929,5.142,2.704,6.873,2.785,7.365,0.474,19.057,0.007427,0.0502,184,1.0495
4690,3538.104,3184.662,5.1545,25.22,3.561,3.095,4.149,3.539,5.898,0.131,-67.989,0.007126,0.05022,169,0.86593
4691,3880.253,3192.617,12.975,24.217,9.396,6.064,9.66,6.01,8.596,0.355,55.025,0.007986,0.05003,531,1.5545
4692,1050.891,3187.439,8.8348,24.635,7.305,3.346,7.619,3.572,7.633,0.542,33.64,0.007298,0.04995,309,1.265
4693,1398.302,3186.658,4.7139,25.317,5.086,2.233,4.983,2.599,5.775,0.561,44.928,0.007842,0.05015,157,0.81637
4694,2435.675,3200.673,80.22,22.239,15.563,6.05,19.421,7.772,29.102,0.611,-56.23,0.006934,0.05028,1372,2.9943
4695,515.011,3192.213,9.5233,24.553,6.995,4.493,7.305,4.904,7.92,0.358,51.606,0.007655,0.05062,331,1.1165
4696,2158.39,3185.371,3.4037,25.67,3.204,2.597,3.374,2.842,4.834,0.189,14.097,0.008542,0.04996,113,0.68913
4697,2113.505,3195.705,45.701,22.85,11.449,8.706,13.196,9.437,19.202,0.24,3.841,0.008729,0.04995,1227,2.5332
4698,3940.867,3191.42,11.761,24.324,4.692,4.328,5.4,4.775,10.039,0.078,39.797,0.008544,0.05008,291,1.3895
4699,749.883,3192.057,2.3872,26.055,5.307,2.522,5.465,2.506,2.985,0.525,-55.361,0.007333,0.05036,158,0.87015
4700,3217.983,3196.77,8.8764,24.629,7.42,5.178,7.929,5.114,7.097,0.302,-56.172,0.007276,0.04954,394,1.459
4701,786.098,3197.737,29.388,23.33,8.141,6.662,9.597,7.159,15.186,0.182,29.552,0.007461,0.05027,797,2.4823
4702,189.108,3201.475,25.756,23.473,9.491,6.571,10.912,7.603,13.835,0.308,-37.125,0.008175,0.05054,743,2.1219
4703,732.05,3197.839,16.507,23.956,6.139,3.848,7.509,4.424,12.375,0.373,25.295,0.007315,0.05039,364,1.3397
4704,3609.414,3200.807,16.189,23.977,11.938,5.118,12.134,5.33,10.341,0.571,-43.058,0.007046,0.05018,579,1.9439
4705,1814.106,3207.106,9.7889,24.523,10.122,2.699,10.539,2.855,8.528,0.733,70.911,0.007841,0.04992,302,1.2234
4706,2710.867,3201.594,12.65,24.245,7.243,4.495,7.485,5.04,9.493,0.379,54.373,0.006828,0.05014,412,1.493
4707,2952.467,3200.619,7.3798,24.83,6.677,4.461,7.152,4.58,6.487,0.332,-29.478,0.007623,0.05,315,1.3141
4708,4073.606,3198.095,21.5,23.669,5.283,3.485,6.977,4.515,15.349,0.34,24.312,0.008668,0.05016,351,1.2165
4709,1537.91,3193.203,3.1266,25.762,3.018,2.148,3.735,2.524,4.582,0.288,24.572,0.007171,0.05022,108,0.62129
4710,2011.918,3213.714,66.041,22.45,14.39,7.058,17.868,8.134,25.694,0.51,68.512,0.008622,0.0501,1280,2.9513
4711,1481.092,3199.493,36.893,23.083,13.243,4.317,14.162,5.182,18.539,0.674,2.888,0.007523,0.05019,796,2.2556
4712,584.875,3211.328,48.522,22.785,9.796,8.355,11.258,9.867,20.623,0.147,27.61,0.007559,0.05042,1147,3.0395
4713,1744.201,3198.36,6.0592,25.044,3.944,3.499,4.337,3.807,6.919,0.113,-17.474,0.007713,0.04983,178,1.0099
4714,1986.978,3203.459,44.632,22.876,5.82,4.106,8.574,5.776,23.708,0.294,-43.939,0.008441,0.05015,558,1.7788
4715,2906.51,3224.351,405.89,20.479,11.935,9.455,19.075,15.579,76.945,0.208,-12.536,0.007428,0.05002,3517,4.8336
4716,3476.998,3218.102,50.677,22.738,12.41,7.617,13.634,9.091,20.939,0.386,72.778,0.007229,0.0502,1225,3.0174
4717,2745.541,3202.672,11.369,24.361,5.602,4.503,6.16,4.992,8.946,0.196,-34.341,0.006905,0.05016,359,1.4093
4718,2561.093,3207.077,21.359,23.676,6.757,4.918,8.053,5.947,13.715,0.272,20.385,0.006822,0.05018,508,1.8115
4719,3363.676,3212.488,45.297,22.86,19.897,6.976,21.859,7.622,19.062,0.649,-1.213,0.007528,0.04974,1233,2.5118
4720,730.673,3219.941,101.91,21.979,11.398,8.387,15.23,10.751,32.716,0.264,38.181,0.007654,0.05029,1752,3.7776
4721,3197.613,3215.825,57.787,22.595,8.092,5.25,11.594,7.032,25.797,0.351,44.648,0.00732,0.0495,873,2.2913
4722,2761.668,3213.309,45.274,22.86,4.457,4.24,6.664,5.874,24.903,0.049,-55.233,0.007002,0.05017,476,1.8302
4723,123.023,3210.499,17.134,23.915,7.711,3.881,9.277,4.577,11.609,0.497,13.759,0.008332,0.05058,478,1.8217
4724,1020.576,3210.009,8.2327,24.711,7.918,3.812,7.98,3.954,7.108,0.519,3.095,0.007352,0.05011,324,1.2172
4725,232.682,3223.583,29.088,23.341,14.02,8.604,14.045,9.324,14.07,0.386,54.56,0.007869,0.05042,971,2.5627
4726,287.631,3211.703,7.9704,24.746,8.032,4.219,8.166,4.294,6.785,0.475,19.851,0.007659,0.05036,333,1.2891
