OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
4544,1510.909,3641.735,58.117,22.589,25.866,17.113,1563,3683,15.922,0.338,-9.156,0.0007507,0.05567,3059,2.8048
4545,2185.301,3584.029,4.2314,25.434,5.003,2.705,2196,3592,4.696,0.459,53.404,0.002756,0.05408,185,0.8068
4546,986.677,3659.92,72.168,22.354,30.961,11.528,1023,3702,19.803,0.628,53.698,0.003459,0.0538,3014,3.2185
4547,2686.718,3627.995,53.472,22.68,8.699,6.681,2714,3647,22.164,0.232,-35.649,0.003861,0.05437,1085,1.8803
4548,2719.022,3648.832,49.644,22.76,9.929,7.823,2736,3673,19.769,0.212,82.748,0.003906,0.05459,1239,1.8709
4549,2741.577,3638.835,23.81,23.558,11.889,5.268,2759,3659,11.855,0.557,48.495,0.003477,0.05444,868,1.7718
4550,2753.163,3683.296,25.316,23.491,14.205,8.294,2789,3700,11.183,0.416,-19.76,0.002054,0.05434,1170,1.8368
4551,2762.07,3724.201,10.115,24.488,9.602,4.02,2781,3738,7.359,0.581,-34.564,0.001613,0.05466,422,1.1979
4552,2658.706,3633.805,10.053,24.494,9.009,5.18,2673,3653,7.022,0.425,84.572,0.00317,0.05476,467,1.2232
4553,2660.803,3620.645,2.3441,26.075,4.11,2.625,2670,3626,3.48,0.361,-2.826,0.005092,0.05419,105,0.71823
4554,2754.356,3704.108,4.0271,25.488,5.764,5.098,2767,3716,4.13,0.115,10.219,0.001401,0.05466,213,0.88182
4555,4124.528,3628.661,6.8387,24.913,8.975,4.962,4141,3643,5.017,0.447,17.948,0.002103,0.0522,434,1.1144
4556,4035.198,3755.436,130.72,21.709,18.772,10.853,4082,3792,34.567,0.422,-67.34,0.00291,0.05463,2644,2.3723
4557,4005.261,3679.875,30.923,23.274,9.11,5.413,4029,3701,16.002,0.406,10.632,0.003423,0.05377,770,1.4797
4558,4003.702,3658.165,15.061,24.055,9.315,6.2,4018,3672,9.006,0.334,-89.515,0.003249,0.05378,650,1.3963
4559,4040.642,3797.718,2.3155,26.088,4.54,3.534,4048,3806,2.756,0.221,-25.186,0.002158,0.05367,165,0.66609
4560,4026.351,3787.745,4.946,25.264,5.711,5.59,4037,3799,4.247,0.021,-51.01,0.002408,0.05359,321,1.0858
4561,4038.699,3706.131,16.473,23.958,14.009,7.78,4071,3721,8.532,0.445,5.736,0.003446,0.05408,863,1.5564
4562,4006.651,3749.669,1.9766,26.26,6.216,2.54,4013,3762,2.43,0.591,70.666,0.005005,0.05431,162,0.74042
4563,3980.059,3687.835,3.5188,25.634,5.89,3.402,3991,3697,3.682,0.422,19.482,0.00272,0.05376,225,0.94645
4564,2143.241,3668.223,7.2753,24.845,7.916,5.405,2157,3680,5.398,0.317,-6.236,0.0008395,0.05479,426,1.0467
4565,110.448,3696.174,24.337,23.534,15.935,7.441,134,3726,11.004,0.533,-56.273,0.003633,0.05457,1109,1.8477
4566,3324.278,4085.226,117.09,21.829,11.21,8.123,3349,4100,36.353,0.275,-30.906,0.002678,0.0547,1723,2.0744
4567,3362.107,4026.579,52.099,22.708,21.092,9.794,3405,4062,17.55,0.536,-44.192,0.003152,0.05484,1923,2.3235
4568,3353.955,4003.705,21.836,23.652,9.261,5.465,3372,4022,11.573,0.41,-47.787,0.003217,0.05483,776,1.5763
4569,3272.097,4019.511,23.251,23.584,13.688,5.841,3303,4037,11.721,0.573,-28.302,0.003046,0.05505,873,1.5723
4570,3383.555,4031.599,7.4808,24.815,12.413,3.388,3408,4042,5.854,0.727,17.385,0.003478,0.05502,359,1.1231
4571,3361.808,4083.685,26.837,23.428,12.018,7.873,3390,4100,12.132,0.345,-9.819,0.003399,0.05549,1085,1.8024
4572,3381.033,3964.915,28.759,23.353,19.06,7.562,3415,3989,11.279,0.603,-24.18,0.001864,0.05376,1509,1.9334
4573,3291.506,4033.393,13.003,24.215,8.792,5.733,3308,4045,8.202,0.348,-12.279,0.003174,0.05504,569,1.5155
4574,3436.082,4023.608,63.899,22.486,42.356,11.468,3486,4100,14.993,0.729,66.152,0.001588,0.05372,4316,NA
4575,3431.216,3945.867,133.47,21.687,32.097,11.897,3488,4026,30.199,0.629,53.683,0.003207,0.05419,4272,NA
4576,3300.236,4051.553,11.222,24.375,12.531,6.013,3324,4068,6.678,0.52,-16.275,0.002979,0.05464,666,1.4898
4577,3301.077,4063.577,4.6861,25.323,6.734,4.129,3319,4075,4.258,0.387,-15.096,0.002592,0.05423,288,1.0917
4578,1420.995,3910.538,8.9269,24.623,10.241,5.015,1437,3929,6.331,0.51,-39.671,0.003524,0.05401,477,1.1516
4579,4153.648,3930.342,17.425,23.897,10.315,7.519,4176,3952,8.945,0.271,49.997,0.001121,0.05438,879,1.6425
4580,776.389,3731.874,104.41,21.953,16.632,11.144,807,3782,30.784,0.33,-79.042,0.002002,0.05419,2225,2.4298
4581,803.382,3721.792,8.2756,24.705,10.614,3.819,822,3736,5.826,0.64,42.85,0.00263,0.0547,472,1.2281
4582,785.529,3771.68,9.1368,24.598,15.181,5.796,812,3788,6.026,0.618,-5.036,0.005304,0.05433,553,1.154
4583,963.284,3701.852,4.7918,25.299,4.937,3.073,970,3712,4.993,0.378,75.578,0.002261,0.05286,203,0.73058
4584,570.194,3727.375,13.95,24.139,8.417,6.733,588,3746,8.683,0.2,-51.94,0.0005946,0.05514,606,1.2724
4585,886.089,3755.122,15.412,24.03,11.443,6.857,903,3780,8.533,0.401,54.46,0.002281,0.05382,767,1.5986
4586,2681.408,3974.22,93.962,22.068,14.532,10.38,2709,4007,27.899,0.286,-0.323,0.002817,0.0541,2235,2.375
4587,2646.08,3953,9.8911,24.512,16.811,7.487,2665,3983,5.532,0.555,-64.417,0.004176,0.05415,763,1.5451
4588,3616.521,3961.75,28.363,23.368,18.382,8.675,3654,3985,10.127,0.528,-11.215,0.00499,0.05565,1816,2.1216
4589,3649.527,3976.234,7.5612,24.804,10.412,5.948,3667,3990,5.03,0.429,-19.688,0.004599,0.05522,523,1.3427
4590,2146.999,3966.408,6.3478,24.993,5.902,4.874,2158,3979,5.461,0.174,18.116,0.003639,0.0542,322,1.0137
4591,3305.816,3994.789,6.7624,24.925,7.086,5.918,3320,4006,5.295,0.165,66.148,0.003253,0.05519,387,1.2789
4592,3293.826,3993.267,0.90256,27.111,2.006,1.46,3297,3997,1.935,0.272,62.127,0.002848,0.05505,48,0.40064
4593,1672.711,4034.97,46.541,22.83,31.162,12.2,1730,4065,13.231,0.609,26.17,0.003664,0.05452,2887,2.7444
4594,3322.663,3835.6,469.44,20.321,11.857,8.948,3365,3878,84.851,0.245,-67.123,0.003716,0.05496,3443,2.6931
4595,3237.592,3783.46,54.568,22.658,20.185,12.275,3268,3822,16.952,0.392,86.711,0.002158,0.05378,2366,2.5115
4596,3348.537,3818.898,2.3066,26.093,5.174,2.352,3357,3828,3.022,0.545,-58.129,0.004297,0.05509,130,0.71029
4597,3296.413,3782.716,30.389,23.293,19.362,9.962,3327,3813,11.829,0.485,47.543,0.001293,0.05436,1538,1.8943
