OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
834,3897.721,712.446,26.569,23.439,22.051,10.012,21.993,10.167,8.795,0.546,9.693,0.0041,0.05471,1715,3.1855
835,232.569,698.18,9.0152,24.613,10.784,4.993,10.93,5.115,5.305,0.537,22.657,0.004473,0.05497,548,1.775
836,2586.286,696.209,3.9805,25.5,7.136,3.502,6.942,3.542,3.356,0.509,2.499,0.005055,0.05467,270,0.95637
837,3096.171,695.265,2.4986,26.006,3.607,3.292,3.846,3.095,2.851,0.087,-5.938,0.004912,0.05476,137,0.76008
838,3745.135,701.033,9.3851,24.569,8.623,6.044,8.835,6.314,5.575,0.299,2.23,0.004049,0.05475,525,1.6011
839,861.434,702.83,16.434,23.961,12.387,7.2,12.679,7.448,7.975,0.419,-4.418,0.00472,0.05452,802,1.8837
840,2180.344,703.179,5.0398,25.244,8.13,4.333,8.438,4.421,3.582,0.467,-43.145,0.005258,0.0547,372,1.2974
841,472.533,715.029,86.867,22.153,15.856,9.418,19.4,11.03,22.729,0.406,1.622,0.004555,0.05476,2390,4.4326
842,1170.523,698.482,2.1998,26.144,4.101,2.828,4.345,2.987,2.529,0.31,46.743,0.004657,0.05451,145,0.80816
843,1650.764,733.207,31.527,23.253,19.329,7.567,20.36,8.168,12.122,0.609,-79.541,0.004927,0.05466,1224,2.6675
844,2342.63,705.5,6.2833,25.005,5.87,3.324,6.653,3.665,5.363,0.434,87.174,0.005252,0.05469,251,1.1948
845,3654.369,701.277,7.7604,24.775,9.137,4.72,9.297,4.82,5.145,0.483,-12.155,0.004051,0.05476,442,1.3382
846,1799.89,707.633,16.623,23.948,7.767,5.242,8.889,5.997,9.114,0.325,-85.13,0.005136,0.05466,572,1.7593
847,658.202,699.83,5.1784,25.215,7.369,3.141,7.366,3.199,4.389,0.574,-1.521,0.004634,0.05455,259,1.2492
848,1101.796,710.525,26.202,23.454,9.575,5.826,11.498,6.098,12.501,0.392,32.917,0.004693,0.0545,736,1.9899
849,2585.858,724.058,92.639,22.083,11.576,9.998,15.174,12.855,24.879,0.136,55.029,0.005095,0.05467,2156,3.4262
850,3601.876,699.571,1.117,26.88,3.48,1.864,3.785,2.124,1.709,0.464,-37.213,0.004052,0.05477,84,0.56791
851,1013.125,716.719,12.978,24.217,9.882,5.628,10.027,5.784,7.011,0.43,-86.468,0.004764,0.05449,639,1.9149
852,1333.166,706.652,8.9057,24.626,8.096,4.709,8.58,5.074,5.925,0.418,-29.468,0.004745,0.05457,424,1.4485
853,98.303,709.188,10.301,24.468,10.153,3.753,10.893,4.001,6.235,0.63,31.457,0.004536,0.05498,502,1.6687
854,3976.91,711.188,6.5796,24.955,6.965,4.47,7.192,4.711,4.584,0.358,86.631,0.004125,0.05469,386,1.3035
855,628.484,719.959,6.8372,24.913,11.343,4.948,11.683,5.004,4.511,0.564,-63.052,0.004644,0.0546,445,1.4467
856,3605.22,711.759,11.683,24.331,9.264,5.168,9.81,5.226,6.627,0.442,-12.57,0.004077,0.05478,577,1.9963
857,3505.266,719.761,15.138,24.05,11.103,6.739,11.681,6.941,7.374,0.393,-21.988,0.004098,0.05478,796,2.3639
858,83.289,720.029,25.751,23.473,9.171,5.898,10.928,6.542,12.224,0.357,36.278,0.004545,0.05498,767,2.0143
859,2413.874,725.404,17.764,23.876,12.061,6.803,12.223,7.132,8.285,0.436,-44.457,0.005219,0.0547,851,1.9479
860,2442.955,719.128,4.2747,25.423,6.765,4.273,6.732,4.267,3.555,0.368,49.244,0.005209,0.0547,274,1.0651
861,132.122,720.944,7.8543,24.762,7.731,5.815,7.86,5.834,5.122,0.248,-79.985,0.004529,0.05498,440,1.3326
862,578.664,742.955,112.96,21.868,16.163,9.77,19.491,12.713,28.231,0.396,58.209,0.004639,0.05464,2448,4.0568
863,2250.975,728.425,25.887,23.467,13.729,8.276,14.383,8.713,10.156,0.397,-36.428,0.005229,0.05471,1193,2.7287
864,2298.672,717.525,7.2452,24.85,7.378,4.538,7.69,4.747,5.316,0.385,11.341,0.005233,0.05471,352,1.275
