OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
5182,1954.338,3996.44,5.2666,25.196,4.654,3.325,4.872,3.595,6.061,0.286,7.523,0.008861,0.04964,183,0.92259
5183,2659.407,3287.153,15.477,24.026,13.458,5.156,13.513,5.277,9.176,0.617,-14.715,0.007822,0.05022,682,1.8653
5184,2432.438,3293.02,3.5699,25.618,3.396,2.363,3.893,2.694,4.809,0.304,75.034,0.006979,0.05039,125,0.8256
5185,505.309,3303.644,6.2693,25.007,5.859,3.375,5.987,3.635,6.441,0.424,77.483,0.008618,0.04996,217,1.0468
5186,2375.963,3312.605,2.2183,26.135,4.242,2.418,4.412,2.693,3.14,0.43,71.379,0.008319,0.05019,134,0.75581
5187,2389.701,3405.947,59.844,22.557,9.713,5.049,12.137,6.923,26.23,0.48,-28.647,0.008783,0.04986,876,2.3089
5188,2390.11,3444.474,42.054,22.94,12.87,4.745,15.561,5.54,20.398,0.631,71.788,0.008515,0.04974,818,1.8682
5189,2407.452,3437.612,39.225,23.016,7.647,6.093,9.509,7.74,19.736,0.203,70.357,0.008645,0.04996,758,1.8216
5190,2413.645,3416.049,22.46,23.621,7.124,5.689,7.667,6.657,13.366,0.201,-65.133,0.008725,0.05003,597,1.7697
5191,1615.369,3668.798,60.082,22.553,8.773,6.682,11.757,8.919,24.768,0.238,-15.963,0.00743,0.05023,1100,2.3295
5192,1178.14,4018.437,30.987,23.272,9.18,6.854,10.001,7.767,15.515,0.253,38.359,0.009582,0.05051,876,2.2913
5193,1207.439,4021.472,6.1139,25.034,5.896,2.624,6.048,2.935,6.812,0.555,-85.041,0.009761,0.05037,178,0.85995
5194,1625.574,3411.531,40.106,22.992,9.136,5.197,11.274,6.439,20.5,0.431,7.79,0.007468,0.05018,721,1.7467
5195,2957.621,3676.817,26.873,23.427,6.304,5.09,8.046,6.375,15.756,0.192,63.071,0.01041,0.05076,571,1.5765
5196,1285.902,3419.482,10.969,24.4,5.094,3.311,6.181,3.903,9.773,0.35,49.824,0.006593,0.05029,271,1.2302
5197,4196.265,3684.515,6.6965,24.935,5.948,2.861,6.31,2.984,7.337,0.519,83.737,0.007975,0.05031,183,0.86137
5198,3147.786,3427.665,4.7784,25.302,6.295,2.846,6.513,2.992,5.301,0.548,-10.293,0.007855,0.05038,199,0.82488
5199,570.424,3695.653,4.6479,25.332,5.889,3.668,6.091,3.818,4.8,0.377,6.976,0.00925,0.0501,238,1.033
5200,3552.752,3439.066,10.275,24.471,8.175,5.205,8.438,5.424,7.57,0.363,-7.502,0.005928,0.04984,450,1.5175
5201,3581.053,3705.906,6.43,24.979,6.557,3.451,6.633,3.666,6.258,0.474,-28.784,0.008353,0.04988,257,1.1195
5202,1518.436,3453.091,19.777,23.76,7.621,5.999,8.34,6.627,12.134,0.213,31.188,0.006778,0.05026,611,1.6993
5203,2818.521,3718.823,9.0132,24.613,6.905,4.888,6.786,4.942,7.548,0.292,-63.327,0.007394,0.04968,345,1.3566
5204,375.951,3726.199,3.7976,25.551,3.563,3.271,3.802,3.392,5.006,0.082,12.978,0.008269,0.0503,132,0.6
5205,1457.747,3460.799,9.5074,24.555,8.221,4.116,8.21,4.298,7.43,0.499,17.137,0.00734,0.0506,397,1.2976
5206,4021.648,3479.526,19.715,23.763,12.654,7.876,12.846,8.082,10.618,0.378,-4.18,0.007706,0.05049,841,1.9555
