OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
176,3840.759,238.597,4.6493,25.332,4.727,3.196,5.072,3.202,4.84,0.324,78.5,0.0035,0.0549,181,0.79511
177,2284.23,409.374,15.235,24.043,11.056,6.233,11.392,6.31,8.493,0.436,13.654,0.00629,0.05476,641,1.6673
178,713.844,24.218,30.106,23.303,14.65,11.15,14.58,11.446,12.616,0.239,14.798,0.005683,0.05546,1079,2.2459
179,459.471,311.49,45.24,22.861,17.184,9.024,17.666,9.567,16.031,0.475,-83.832,0.00574,0.05471,1511,2.7996
180,2562.413,430.401,9.9145,24.509,8.255,5.6,7.878,5.837,6.277,0.322,40.771,0.005278,0.05531,493,1.6563
181,2316.266,31.583,11.812,24.319,6.741,5.047,6.913,5.446,7.83,0.251,-57.844,0.005239,0.05506,435,1.5037
182,694.541,264.084,29.795,23.315,17.771,8.163,18.114,8.424,11.96,0.541,17.357,0.005413,0.05485,1223,2.6778
183,2933.225,226.071,93.351,22.075,13.393,10.799,14.727,13.467,26.872,0.194,-50.806,0.005225,0.05492,2043,2.7503
184,730.771,212.784,2.3407,26.077,3.494,2.538,3.575,2.828,2.967,0.274,-19.152,0.006644,0.05486,124,0.6836
185,2252.174,441.598,11.81,24.319,6.465,4.908,6.819,5.3,7.9,0.241,57.471,0.006152,0.0551,426,1.2988
186,1396.834,299.457,18.256,23.846,7.091,5.811,7.659,6.495,10.842,0.181,69.714,0.005117,0.05542,528,1.7042
187,4030.832,230.757,5.7916,25.093,5.718,3.366,5.613,3.723,5.328,0.411,22.087,0.005751,0.05524,231,1.0162
188,1873.845,269.795,23.572,23.569,8.025,6.209,8.994,7.164,12.511,0.226,75.245,0.006553,0.05469,645,1.8013
189,1392.988,273.198,8.3145,24.7,6.526,4.632,6.555,4.819,6.936,0.29,-34.444,0.005158,0.05533,281,1.089
190,1709.323,279.14,3.3195,25.697,4.877,3.076,5.042,3.38,3.401,0.369,43.669,0.003859,0.05496,192,0.87904
191,998.44,251.161,21.325,23.678,11.854,7.321,12.28,7.699,10.649,0.382,42.871,0.005562,0.05406,780,1.6511
192,80.904,246.534,3.4034,25.67,3.941,2.084,4.193,2.252,4.544,0.471,-25.447,0.005822,0.05505,115,0.71655
193,841.179,300.188,6.761,24.925,7.179,3.277,7.485,3.514,5.94,0.544,58.358,0.003547,0.05453,263,0.97778
194,1038.544,262.097,5.8952,25.074,6.452,2.791,6.887,3.027,5.545,0.567,-46.367,0.005748,0.05416,219,1.0521
