OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2761,2979.216,2052.802,31.847,23.242,10.907,5.875,2993,2071,16.707,0.461,-89.772,0.007963,0.04975,768,1.7184
2762,1201.642,2042.522,8.4992,24.677,6.914,3.714,1210,2057,7.516,0.463,-88.521,0.006799,0.05011,303,1.2205
2763,2405.97,2043.844,13.067,24.21,6.234,4.754,2421,2055,10.191,0.237,2.387,0.007433,0.05023,374,1.2599
2764,2762.711,2083.141,34.83,23.145,7.142,5.951,2778,2101,17.61,0.167,52.98,0.006078,0.04948,774,1.8279
2765,2798.729,2065.866,28.483,23.364,9.329,6.857,2820,2084,15.016,0.265,18.719,0.005771,0.0496,778,2.1081
2766,2767.779,2061.299,12.393,24.267,6.597,4.537,2779,2073,9.463,0.312,-10.642,0.005933,0.04945,379,1.3881
2767,2748.434,2114.463,59.988,22.555,17.405,7.654,2771,2158,22.233,0.56,77.379,0.00701,0.04962,1563,2.3942
2768,2761.259,2043.752,15.288,24.039,8.309,6.031,2775,2057,9.874,0.274,2.922,0.006078,0.04947,547,1.7616
2769,2785.812,2052.842,4.1972,25.443,6.46,3.759,2799,2064,4.241,0.418,3.143,0.005963,0.04947,231,1.1913
2770,1251.777,2050.041,6.7402,24.928,6.646,3.614,1263,2063,6.4,0.456,61.337,0.006554,0.05002,259,0.97256
2771,437.829,2044.462,5.4436,25.16,4.43,3.303,446,2054,5.919,0.255,-71.101,0.007922,0.04956,193,0.98987
2772,2839.841,2048.938,52.716,22.695,6.511,5.996,2854,2070,23.673,0.079,59.532,0.00652,0.04985,864,2.0476
2773,2862.385,2048.739,15.114,24.052,5.408,4.871,2876,2063,10.825,0.099,-41.595,0.006749,0.04996,420,1.5881
2774,2162.286,2049.829,11.112,24.385,5.393,4.784,2178,2063,9.474,0.113,-40.093,0.007165,0.05008,303,1.0844
2775,1980.972,2062.351,13.165,24.201,11.759,5.657,1999,2077,8.864,0.519,-52.705,0.005922,0.04957,514,1.514
2776,1173.862,2055.762,4.2783,25.422,3.812,2.895,1182,2063,5.357,0.24,-8.412,0.007183,0.05028,147,0.74072
2777,2031.376,2068.921,27.965,23.383,8.494,6.989,2053,2088,15.111,0.177,-51.755,0.005495,0.04978,738,2.073
2778,1761.005,2065.466,15.162,24.048,9.834,5.443,1784,2082,10.328,0.447,-23.825,0.009729,0.04951,495,1.3879
