NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
3915,1066.3042,3925.4451,7.623401,24.7946,1.544,1.166,7.63,7.26,4.218,0.245,26.23,0.003892239,0.0746484,14,0
3916,1469.8768,3766.7637,16.47192,23.9581,2.316,1.957,6.05,8.58,4.606,0.155,73.89,0.004670487,0.0746484,55,0
3917,3290.7595,3774.4429,6.413201,24.9823,1.52,0.658,8.24,10.56,4.372,0.567,-79.26,0.003386683,0.0746484,9,0.001
3918,4100.3003,3902.479,6.510955,24.9659,1.076,0.979,8.15,10.56,4.595,0.09,-56.47,0.005477605,0.0746484,10,0
3919,1146.5358,3904.5981,6.076696,25.0408,1.494,1.023,6.8,5.94,3.369,0.316,83.36,0.002619655,0.0746484,14,0
3920,459.3373,3924.1846,6.263615,25.0079,1.571,0.794,7.96,10.56,3.774,0.494,79.63,0.002065018,0.0746484,10,0.009
3921,2720.4922,3922.0398,36.7636,23.0865,3.201,2.367,5.66,10.56,5.021,0.26,63.41,0.007757821,0.0746484,114,0
3922,1423.3131,3942.9014,4.346799,25.4046,0.958,0.688,8.7,10.56,3.202,0.282,23.34,0.001617319,0.0746484,8,0
3923,2877.2551,3925.0823,15.27663,24.0399,1.981,1.904,6.35,9.24,4.606,0.039,-46.55,0.00273362,0.0746484,45,0
3924,377.3359,3905.9863,12.99077,24.2159,2.028,1.734,6.63,10.56,4.311,0.145,-8.04,0.001463267,0.0746484,40,0
3925,1404.9991,3900.9656,3.883515,25.5269,0.892,0.528,8.96,10.56,3.494,0.409,46.95,0.002714687,0.0746484,6,0
3926,161.2124,3864.5137,12.81192,24.231,2.116,1.667,6.55,7.92,4.595,0.212,35.8,0.0006682789,0.0746484,35,0
3927,3840.3191,3916.1694,12.96998,24.2177,2.013,1.862,5.4,6.6,3.536,0.075,-78.67,0.003465663,0.0746484,49,0
3928,4026.1296,3894.9185,7.177783,24.86,1.605,1.343,6.35,8.58,3.51,0.163,-63.76,0.004305065,0.0746484,21,0
3929,4185.0933,3945.1409,3.098677,25.7721,0.861,0.665,7.49,7.92,2.48,0.228,-45.16,0.0006616335,0.0746484,7,0
3930,4074.4109,3901.6975,24.63673,23.521,2.56,2.041,6.07,9.9,4.752,0.203,34.42,0.005300366,0.0746484,70,0
3931,347.6129,3953.5481,10.64081,24.4326,2.094,1.494,5.54,7.26,3.311,0.286,-11.64,0.0008814934,0.0746484,37,0
3932,82.2938,3782.7251,13.88328,24.1438,2.089,1.749,6.19,7.92,4.319,0.163,50.15,0.0007573038,0.0746484,40,0
3933,3645.7725,3931.7402,13.98698,24.1357,1.87,1.37,8.25,10.56,6.295,0.267,-61.83,0.0005183271,0.0746484,19,0
3934,2610.498,3904.7583,19.72718,23.7623,4.159,1.655,6.18,10.56,6.133,0.602,83.38,0.003282766,0.0746484,67,0
3935,2263.575,3852.3665,13.66042,24.1613,2.899,1.736,6,9.9,4.733,0.401,-38.72,0.002994623,0.0746484,44,0
3936,2289.7395,3860.0503,12.25664,24.2791,2.002,1.653,7.23,9.9,5.392,0.174,51.64,0.003521338,0.0746484,27,0
3937,473.9338,3920.9219,19.52497,23.7735,2.109,1.842,6.7,10.56,5.575,0.127,-10.21,0.00207531,0.0746484,45,0
3938,2887.5334,3980.6338,3.904162,25.5212,1.943,0.705,6.18,10.56,3.043,0.637,-8.46,0.002819988,0.0746484,10,0
3939,391.1527,3927.2251,9.007011,24.6135,1.983,1.135,6.6,10.56,3.795,0.428,5.07,0.001510868,0.0746484,27,0
3940,1650.5983,3909.8486,86.98811,22.1514,4.273,3.176,5.54,10.56,6.675,0.257,86.31,0.001355099,0.0746484,229,0
3941,4045.5894,3790.5864,597.5709,20.059,7.58,6.757,4.18,5.94,7.674,0.109,60.81,0.007953514,0.0746484,1268,0.029
3942,3718.1152,3848.4338,7.35805,24.8331,1.468,1.32,6.24,8.58,3.514,0.101,-12.23,0.002016199,0.0746484,18,0
