NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1499,2421.9912,2205.5308,10.75294,24.4212,1.92,1.395,7.3,10.56,4.626,0.273,-79.09,-0.0002179754,0.08097551,24,0
1500,1944.1921,2218.1819,15.96488,23.9921,2.211,1.907,5.69,7.92,4.071,0.138,-54.08,0.0002454957,0.08097551,51,0
1501,3724.0491,2209.313,8.474379,24.6797,1.561,0.945,7.9,10.56,4.037,0.395,13.05,-0.0003591338,0.08097551,12,0.003
1502,3420.6416,2226.8694,40.11768,22.9917,2.842,2.656,5.89,10.56,5.336,0.065,-2.51,0.0002614052,0.08097551,108,0
1503,45.3809,2208.6038,8.206072,24.7147,1.515,1.418,7.33,6.6,3.701,0.064,9.18,0.001059545,0.08097551,22,0
1504,2246.1079,2231.8374,40.40574,22.9839,2.78,2.645,5.04,7.92,4.291,0.049,-14.93,-2.463531e-05,0.08097551,116,0
1505,1392.5035,2209.9758,2.348931,26.0728,1.195,0.447,7.25,7.26,2.181,0.626,78.32,0.0001759734,0.08097551,7,0
1506,976.9326,2221.3713,9.833626,24.5182,1.852,1.389,6.56,7.92,4.151,0.25,-64.9,-0.0001383894,0.08097551,25,0
1507,2917.29,2252.5081,70.13583,22.3852,3.322,3.282,4.84,6.6,4.977,0.012,-3.5,0.001600015,0.08097551,189,0.001
1508,2069.7493,2252.5437,61.12319,22.5345,3.417,2.886,5.21,7.92,4.972,0.155,82.37,-8.693849e-05,0.08097551,165,0
1509,744.0918,2230.2803,8.621838,24.661,1.802,1.077,6.86,7.92,4.386,0.403,-85.65,0.0002914759,0.08097551,21,0
1510,1091.6505,2312.6716,222.0368,21.1339,5.907,4.489,4.85,7.92,7.178,0.24,62.39,0.0009477264,0.08097551,530,0.001
1511,1478.0834,2222.3599,4.566489,25.351,1.555,1.015,6.09,9.24,2.886,0.348,-47.54,0.001053576,0.08097551,14,0
1512,3007.105,2251.3711,42.90646,22.9187,2.806,2.661,4.84,7.26,4.419,0.052,-72.53,0.00126949,0.08097551,122,0
1513,1239.3995,2233.7161,10.53561,24.4434,1.608,1.249,7.36,10.56,4.386,0.223,-20.26,0.0005955859,0.08097551,23,0
