NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2406,1653.5221,2116.679,5.583876,25.1327,1.062,0.828,7.67,10.56,3.737,0.22,-52.36,-0.0003799064,0.07451751,10,0.001
2407,1926.9521,2124.0945,9.178975,24.593,1.653,1.313,7.16,8.58,4.336,0.206,79.5,0.00139322,0.07451751,20,0
2408,1491.9933,2117.5415,4.46953,25.3743,1.022,0.66,8.52,10.56,3.26,0.354,-62.92,0.0001330632,0.07451751,10,0.003
2409,2917.9202,2114.9172,4.054956,25.48,1.204,0.662,7.33,10.56,3.165,0.45,-9.49,5.733597e-06,0.07451751,9,0
2410,1469.9918,2176.697,198.7565,21.2542,5.837,4.643,4.53,7.26,6.988,0.205,-4.05,0.0008340938,0.07451751,545,0.001
2411,2422.7974,2156.6208,76.95589,22.2844,3.688,3.116,5.14,7.92,5.247,0.155,41.21,0.000402771,0.07451751,209,0
2412,911.5685,2131.2139,15.12005,24.0511,2.306,1.473,6.71,10.56,5.143,0.361,37.71,0.0003539842,0.07451751,37,0
2413,3674.3584,2127.4143,5.740543,25.1026,1.575,0.987,7.56,7.26,3.317,0.373,57.9,3.989102e-05,0.07451751,14,0
2414,669.5682,2131.1218,15.00239,24.0596,1.946,1.481,7.47,10.56,5.885,0.239,13.68,0.001299282,0.07451751,32,0
2415,1322.151,2123.0042,2.949235,25.8257,0.939,0.468,7.62,7.26,2.618,0.502,-54.42,-0.0005346497,0.07451751,5,0
2416,2677.5095,2197.1975,198.9877,21.2529,4.924,4.343,4.47,7.26,5.936,0.118,56.59,-4.518222e-05,0.07451751,472,0.003
2417,2835.7764,2121.3977,3.017113,25.801,0.769,0.443,8.88,10.56,2.818,0.424,-19.4,0.0007408895,0.07451751,2,0.031
2418,2379.1653,2130.8645,5.176845,25.2148,1.151,0.65,8.53,5.94,3.67,0.435,67.79,0.0003982703,0.07451751,9,0
2419,1935.0546,2144.05,15.22178,24.0438,2.184,1.792,6.1,9.9,4.339,0.179,55.09,0.001324382,0.07451751,47,0
