NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
4793,1866.5934,3223.3894,7.430938,24.8224,1.872,1.555,4.93,8.58,3.636,0.169,-88.24,-0.0001894244,0.0753541,19,0
4794,581.028,3206.8589,23.34571,23.5795,3.512,2.053,6.22,8.58,5.61,0.416,31.57,0.0007999198,0.0753541,81,0
4795,2263.1824,3112.9263,12.75456,24.2358,2.12,1.216,7.79,10.56,5.357,0.426,-80.36,7.220903e-05,0.0753541,20,0
4796,730.809,3216.6394,98.49769,22.0164,4.821,4.424,4.56,6.6,7.032,0.082,76.39,0.0007688024,0.0753541,332,0
4797,2445.5708,3217.5813,8.016114,24.7401,1.787,1.098,7.75,10.56,4.442,0.385,29.08,-2.044987e-05,0.0753541,16,0
4798,2761.8252,3213.0547,47.8553,22.8002,2.974,2.58,4.1,6.6,3.847,0.133,63.53,0.0008790074,0.0753541,136,0
4799,1920.7634,3147.4783,86.14866,22.1619,5.233,4.1,4.56,7.92,7.778,0.216,-28.44,7.970933e-05,0.0753541,312,0
4800,1826.9006,3942.1116,53.90205,22.671,4.703,3.376,5.21,6.6,6.969,0.282,38.03,0.001114897,0.0753541,202,0
4801,2465.552,3958.7917,5.063179,25.2389,1.514,1.006,7.58,10.56,3.423,0.336,3.98,-0.000252409,0.0753541,11,0
4802,836.4478,4088.5852,8.069453,24.7329,2.255,1.516,5.44,8.58,3.932,0.328,-87.21,-0.0002139798,0.0753541,23,0
4803,3242.0112,3176.9028,13.98831,24.1356,2.28,1.982,5.92,7.26,4.302,0.131,32.95,0.0007035529,0.0753541,49,0
4804,4073.5715,3198.0999,25.15037,23.4986,2.616,2.299,5.78,9.24,4.444,0.121,72.53,0.001230299,0.0753541,83,0
4805,3470.9502,3182.374,13.99665,24.1349,2.363,1.479,6.65,10.56,4.969,0.374,6.43,0.0005294451,0.0753541,32,0
4806,1302.6757,4012.1233,2.193862,26.147,0.935,0.679,6.18,7.26,1.86,0.274,21.09,-3.753185e-05,0.0753541,8,0
4807,2562.5388,3208.2771,11.80703,24.3196,2.38,0.968,7.78,10.56,5.078,0.593,-1.18,0.0002818457,0.0753541,20,0
4808,1201.5715,3152.9585,10.03542,24.4962,1.924,1.307,7.12,10.56,4.69,0.32,-58.43,0.0004166513,0.0753541,22,0.001
4809,3065.4248,3182.375,9.973943,24.5028,2.343,0.615,8.14,10.56,6.288,0.737,16.31,-9.810081e-05,0.0753541,13,0
4810,2592.2024,3977.572,10.42734,24.4546,1.782,1.505,5.47,10.56,3.403,0.155,16.62,0.0004612276,0.0753541,34,0
4811,2096.0574,3102.5703,8.326086,24.6989,1.872,0.843,8.11,10.56,4.675,0.55,10.02,0.00179873,0.0753541,15,0
4812,2020.8497,3189.8486,27.58377,23.3984,2.604,2.37,5.86,9.9,4.791,0.09,64.5,0.0001885772,0.0753541,85,0
4813,3378.1326,4047.3694,5.174069,25.2154,1.322,0.801,7.55,3.5,3.536,0.394,-86.13,0.0008258465,0.0753541,9,0
4814,392.5921,3226.6677,12.77481,24.2341,2.359,1.813,5.5,9.9,4.457,0.231,-76.03,0.0005369753,0.0753541,47,0
4815,2558.7097,3205.2175,17.6565,23.8827,2.674,1.765,6.32,9.24,5.45,0.34,-31.48,0.0002780391,0.0753541,53,0
4816,3346.1694,3229.3896,1.500242,26.5596,0.769,0.442,6.96,8.58,1.673,0.425,19.05,-0.0002313136,0.0753541,4,0
4817,356.9948,3187.4846,33.26661,23.195,3.214,2.758,5.08,7.26,5.266,0.142,-7.68,-0.001031566,0.0753541,121,0
4818,4091.4897,4039.5295,4.107466,25.4661,0.862,0.571,8.59,10.56,3.728,0.338,-44.24,0.0002606497,0.0753541,4,0.009
4819,2145.8113,3126.8914,6.825463,24.9147,1.832,1.408,4.49,7.92,2.866,0.231,18.54,0.000137314,0.0753541,30,0
4820,1942.5416,3174.2891,9.201455,24.5904,2.08,1.358,5.96,10.56,3.665,0.347,-35.44,4.663828e-05,0.0753541,29,0
4821,473.6797,4072.0383,32.91728,23.2064,3.914,2.333,6.72,10.56,7.365,0.404,-53.51,-0.0003513405,0.0753541,93,0
4822,2698.396,4056.1287,22.47365,23.6208,2.432,2.255,4.52,7.92,3.68,0.073,-62.46,0.00172541,0.0753541,79,0
4823,772.5408,4054.6287,4.306913,25.4146,1.183,1.177,5.95,9.24,2.663,0.005,70.62,5.986803e-05,0.0753541,13,0
4824,2786.3933,3139.7754,5.110074,25.2289,0.984,0.731,8.26,5.28,3.601,0.258,-72.83,-2.465037e-05,0.0753541,7,0
4825,674.6299,3154.8237,15.57928,24.0186,2.108,1.39,7.95,10.56,6.238,0.341,-16.17,0.002653224,0.0753541,23,0
4826,4058.864,3153.3528,6.507903,24.9664,1.596,0.847,7.6,10.56,3.858,0.47,-80.37,0.001338645,0.0753541,15,0
4827,2034.4611,3191.0095,8.227507,24.7118,1.673,0.984,8.26,9.24,5.379,0.412,48.56,0.0001936231,0.0753541,12,0
4828,1487.975,3200.2698,24.80782,23.5135,2.521,2.378,4.54,6.6,3.696,0.057,72.47,0.0009088257,0.0753541,88,0
4829,2665.8174,3144.5542,17.83562,23.8718,2.443,1.845,5.72,7.26,4.072,0.245,-76.34,0.001323817,0.0753541,57,0
4830,2617.3977,3160.9458,10.56943,24.4399,2.569,1.53,4.76,6.6,3.597,0.405,-46.67,0.001345321,0.0753541,46,0
4831,2618.6843,3116.7979,8.79415,24.6395,1.495,1.306,6.92,10.56,4.035,0.126,-28.49,0.001373157,0.0753541,23,0
4832,2097.7798,3097.4368,6.837068,24.9128,1.505,0.702,8.91,10.56,4.325,0.533,89,0.001578731,0.0753541,10,0
4833,3628.2283,3226.6646,7.304559,24.841,1.299,0.797,8.04,10.56,4.186,0.386,-34.5,-0.000113968,0.0753541,10,0
4834,168.2036,4058.5913,6.23764,25.0124,1.465,0.824,7.56,7.92,4.097,0.437,-15.24,0.0003902175,0.0753541,9,0
4835,3728.8528,3154.2537,6.796799,24.9192,1.504,1.27,6.32,10.56,3.201,0.156,55.22,0.001221414,0.0753541,18,0
4836,1847.7012,3167.2061,7.935356,24.7511,2.233,0.969,8.18,10.56,5.102,0.566,55.42,-0.0004670648,0.0753541,14,0
4837,1702.29,3851.3047,4.908922,25.2725,1.411,0.618,7.91,10.56,3.665,0.562,30.47,7.649646e-06,0.0753541,8,0
4838,2114.2861,3189.4155,51.34134,22.7238,3.761,2.726,7.71,10.56,10.935,0.275,-78.3,5.246663e-05,0.0753541,69,0
4839,2211.8438,3132.8191,30.29481,23.2966,3.458,2.237,5.18,8.58,5.252,0.353,53.28,0.0001131638,0.0753541,105,0
4840,177.2159,4027.8389,9.22851,24.5872,1.746,1.447,6.66,5.94,3.99,0.171,69.9,-7.574801e-07,0.0753541,25,0
4841,2371.9077,3191.9028,16.33066,23.9675,2.415,2.313,5.72,8.58,4.96,0.042,21.64,0.0003195165,0.0753541,58,0
4842,207.4811,3242.0278,23.37208,23.5783,2.582,2.414,4.52,7.26,3.935,0.065,-41.29,-0.0003058558,0.0753541,93,0
4843,656.923,3119.123,4.266031,25.4249,0.849,0.672,8.3,10.56,3.229,0.209,43.14,0.001245055,0.0753541,6,0
4844,3778.8984,3881.2209,6.414053,24.9822,1.794,1.199,6.21,9.9,3.417,0.332,-74.12,0.001476292,0.0753541,20,0
4845,1240.3286,3164.6953,37.86363,23.0544,2.942,2.65,4.17,5.94,4.029,0.099,27.13,0.0008790928,0.0753541,126,0
4846,2715.9016,4033.8081,13.99115,24.1354,2.314,2.273,4.74,7.26,4.37,0.018,86.52,0.001686571,0.0753541,61,0
